GrapeType,Category,Cultivar,Quantity (kg),Year
subopt_02,BRANCAS E ROSADAS,Delaware,,1987
subopt_02,BRANCAS E ROSADAS,Dona Zillá,,1987
subopt_02,BRANCAS E ROSADAS,Dut Chess,,1987
subopt_02,BRANCAS E ROSADAS,Goethe,178750.0,1987
subopt_02,BRANCAS E ROSADAS,IAC,,1987
subopt_02,BRANCAS E ROSADAS,Juliana,,1987
subopt_02,BRANCAS E ROSADAS,Martha,3200.0,1987
subopt_02,BRANCAS E ROSADAS,Mistura de uvas americanas,,1987
subopt_02,BRANCAS E ROSADAS,Moscato Embrapa,,1987
subopt_02,BRANCAS E ROSADAS,Niagara,12590860.0,1987
subopt_02,BRANCAS E ROSADAS,Niagara Branca,,1987
subopt_02,BRANCAS E ROSADAS,Niagara Rosada,,1987
subopt_02,BRANCAS E ROSADAS,Poloske,,1987
subopt_02,BRANCAS E ROSADAS,Seleções,,1987
subopt_02,BRANCAS E ROSADAS,Seyve Villard,2777664.0,1987
subopt_02,BRANCAS E ROSADAS,Seyve Villard 5276,,1987
subopt_02,BRANCAS E ROSADAS,Seyve Villard 12375,,1987
subopt_02,BRANCAS E ROSADAS,Tardia de Caxias,,1987
subopt_02,BRANCAS E ROSADAS,Outras(2),,1987
subopt_02,Total,Total,236153394.0,1987
subopt_03,TINTAS,Alphonse Lavallee,12670.0,1987
subopt_03,TINTAS,Moscato de Hamburgo,,1987
subopt_03,BRANCAS,Cardinal,,1987
subopt_03,BRANCAS,Golden Queen,1321.0,1987
subopt_03,BRANCAS,Patrícia,,1987
subopt_03,BRANCAS,Perlona,64694.0,1987
subopt_03,BRANCAS,Italia,4112.0,1987
subopt_03,BRANCAS,"Rubi (Itália, Itália Ro)",,1987
subopt_03,Total,Total,82797.0,1987
subopt_04,Total,Total,99743.0,1987
subopt_01,TINTAS,Alicante Bouschet,8203.0,1988
subopt_01,TINTAS,Ancelota,,1988
subopt_01,TINTAS,Aramon,,1988
subopt_01,TINTAS,Alfrocheiro,,1988
subopt_01,TINTAS,Arinarnoa,,1988
subopt_01,TINTAS,Aspirant Bouschet,,1988
subopt_01,TINTAS,Barbera,4447914.0,1988
subopt_01,TINTAS,Bonarda,639841.0,1988
subopt_01,TINTAS,Cabernet Franc,9129403.0,1988
subopt_01,TINTAS,Cabernet Sauvignon,1980401.0,1988
subopt_01,TINTAS,Caladoc,,1988
subopt_01,TINTAS,Campanario,2900.0,1988
subopt_01,TINTAS,Canaiolo,266265.0,1988
subopt_01,TINTAS,Carignan,128366.0,1988
subopt_01,TINTAS,Carmenere,35458.0,1988
subopt_01,TINTAS,Castelão,,1988
subopt_01,TINTAS,Corvina,,1988
subopt_01,TINTAS,Croatina,,1988
subopt_01,TINTAS,Cinsaut,22362.0,1988
subopt_01,TINTAS,Dom Felder,,1988
subopt_01,TINTAS,Dolcetto,,1988
subopt_01,TINTAS,Durif,,1988
subopt_01,TINTAS,Egiodola,,1988
subopt_01,TINTAS,Ekigaina,,1988
subopt_01,TINTAS,Festival (Sugraone),,1988
subopt_01,TINTAS,Franconia,,1988
subopt_01,TINTAS,Freisa,,1988
subopt_01,TINTAS,Gamay St Romain,777214.0,1988
subopt_01,TINTAS,Gamay Beaujolais,447830.0,1988
subopt_01,TINTAS,Grand Noir,4264.0,1988
subopt_01,TINTAS,Grenache,12090.0,1988
subopt_01,TINTAS,Jaen,,1988
subopt_01,TINTAS,Lagrein,,1988
subopt_01,TINTAS,Lambrusco,5543.0,1988
subopt_01,TINTAS,Malbec,64701.0,1988
subopt_01,TINTAS,Marzemina,244605.0,1988
subopt_01,TINTAS,Merlot,6278832.0,1988
subopt_01,TINTAS,Marselan,,1988
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,1988
subopt_01,TINTAS,Molinera,,1988
subopt_01,TINTAS,Montepulciano,,1988
subopt_01,TINTAS,Moscato Bailey,,1988
subopt_01,TINTAS,Napa Gamay,102650.0,1988
subopt_01,TINTAS,Nebbiolo,6454.0,1988
subopt_01,TINTAS,Petit Verdot,,1988
subopt_01,TINTAS,Petite Sirah,140196.0,1988
subopt_01,TINTAS,Pinotage,19945.0,1988
subopt_01,TINTAS,Pinot Noir,350891.0,1988
subopt_01,TINTAS,Pinot Saint George,83400.0,1988
subopt_01,TINTAS,Piriquita,,1988
subopt_01,TINTAS,Primitivo,,1988
subopt_01,TINTAS,Rebo,,1988
subopt_01,TINTAS,Refosco,,1988
subopt_01,TINTAS,Rondinella,,1988
subopt_01,TINTAS,Ruby Cabernet,6800.0,1988
subopt_01,TINTAS,Sangiovese,118475.0,1988
subopt_01,TINTAS,Saperavi,,1988
subopt_01,TINTAS,Sira (falsa),228050.0,1988
subopt_01,TINTAS,Tannat,129001.0,1988
subopt_01,TINTAS,Tempranillo,,1988
subopt_01,TINTAS,Teroldego,,1988
subopt_01,TINTAS,Torrontes,,1988
subopt_01,TINTAS,Tinta Barroca,,1988
subopt_01,TINTAS,Tinta Roriz,,1988
subopt_01,TINTAS,Touriga Francesa,,1988
subopt_01,TINTAS,Touriga Nacional,,1988
subopt_01,TINTAS,Tinta Madeira,1493.0,1988
subopt_01,TINTAS,Tintoria,,1988
subopt_01,TINTAS,Trincdeira,,1988
subopt_01,TINTAS,Trousseau,,1988
subopt_01,TINTAS,Zinfandel,70341.0,1988
subopt_01,TINTAS,Outras1,,1988
subopt_01,BRANCAS E ROSADAS,Aliatico,1850.0,1988
subopt_01,BRANCAS E ROSADAS,Aligote,,1988
subopt_01,BRANCAS E ROSADAS,Altesse,39549.0,1988
subopt_01,BRANCAS E ROSADAS,Alvarinho,,1988
subopt_01,BRANCAS E ROSADAS,Arriloba,,1988
subopt_01,BRANCAS E ROSADAS,Auxerrois,,1988
subopt_01,BRANCAS E ROSADAS,Burger,4280.0,1988
subopt_01,BRANCAS E ROSADAS,Chardonnay,1016199.0,1988
subopt_01,BRANCAS E ROSADAS,Chasselas,189452.0,1988
subopt_01,BRANCAS E ROSADAS,Chenin Blanc,226826.0,1988
subopt_01,BRANCAS E ROSADAS,Clairette(1),,1988
subopt_01,BRANCAS E ROSADAS,Colombard,32200.0,1988
subopt_01,BRANCAS E ROSADAS,Flora,132433.0,1988
subopt_01,BRANCAS E ROSADAS,Garganega,,1988
subopt_01,BRANCAS E ROSADAS,Gewurztraminer,740238.0,1988
subopt_01,BRANCAS E ROSADAS,Gouveio,,1988
subopt_01,BRANCAS E ROSADAS,Gros Manseng,,1988
subopt_01,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),,1988
subopt_01,BRANCAS E ROSADAS,Maccabeo,,1988
subopt_01,BRANCAS E ROSADAS,Malvasia,3392751.0,1988
subopt_01,BRANCAS E ROSADAS,Malvasia Amarela,,1988
subopt_01,BRANCAS E ROSADAS,Malvasia Bianca,,1988
subopt_01,BRANCAS E ROSADAS,Malvasia Chianti,,1988
subopt_01,BRANCAS E ROSADAS,Malvasia Verde,,1988
subopt_01,BRANCAS E ROSADAS,Malvasia di Candia,,1988
subopt_01,BRANCAS E ROSADAS,Malvasia Istriana,,1988
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,,1988
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,,1988
subopt_01,BRANCAS E ROSADAS,Moscato Branco,22528034.0,1988
subopt_01,BRANCAS E ROSADAS,Moscato Canelli,,1988
subopt_01,BRANCAS E ROSADAS,Moscato Giallo,,1988
subopt_01,BRANCAS E ROSADAS,Moscato Nazareno,,1988
subopt_01,BRANCAS E ROSADAS,Moscato Bianco R2,,1988
subopt_01,BRANCAS E ROSADAS,Moscato de Alexandria,,1988
subopt_01,BRANCAS E ROSADAS,Moscato Rosado,,1988
subopt_01,BRANCAS E ROSADAS,Muscat à Petits Grains,,1988
subopt_01,BRANCAS E ROSADAS,Muller Thurgau,17629.0,1988
subopt_01,BRANCAS E ROSADAS,Muscadelle,,1988
subopt_01,BRANCAS E ROSADAS,Ora,,1988
subopt_01,BRANCAS E ROSADAS,Palomino,62679.0,1988
subopt_01,BRANCAS E ROSADAS,Petit Manseng,,1988
subopt_01,BRANCAS E ROSADAS,Peverella,1848715.0,1988
subopt_01,BRANCAS E ROSADAS,Pinot Blanc,413142.0,1988
subopt_01,BRANCAS E ROSADAS,Pinot Gris,,1988
subopt_01,BRANCAS E ROSADAS,Prosecco,449028.0,1988
subopt_01,BRANCAS E ROSADAS,Red Veltliner,1512.0,1988
subopt_01,BRANCAS E ROSADAS,Riesling Italico,10052438.0,1988
subopt_01,BRANCAS E ROSADAS,Riesling Renano,1505571.0,1988
subopt_01,BRANCAS E ROSADAS,Sauvignon Blanc(2),387957.0,1988
subopt_01,BRANCAS E ROSADAS,Sauvignon Gris,,1988
subopt_01,BRANCAS E ROSADAS,Seara Nova,5965.0,1988
subopt_01,BRANCAS E ROSADAS,Semillon,9118811.0,1988
subopt_01,BRANCAS E ROSADAS,Schonburger,,1988
subopt_01,BRANCAS E ROSADAS,Sylvaner,112726.0,1988
subopt_01,BRANCAS E ROSADAS,Tocai Friulano,124.0,1988
subopt_01,BRANCAS E ROSADAS,Trebbiano,23541232.0,1988
subopt_01,BRANCAS E ROSADAS,Trebbiano Toscano,,1988
subopt_01,BRANCAS E ROSADAS,Verdea,,1988
subopt_01,BRANCAS E ROSADAS,Verdelho,,1988
subopt_01,BRANCAS E ROSADAS,Verdiso,5895.0,1988
subopt_01,BRANCAS E ROSADAS,Vermentino,43631.0,1988
subopt_01,BRANCAS E ROSADAS,Vernaccia,1701470.0,1988
subopt_01,BRANCAS E ROSADAS,Viogner,,1988
subopt_01,BRANCAS E ROSADAS,Viognier,,1988
subopt_01,BRANCAS E ROSADAS,Outras(3),5724.0,1988
subopt_01,Total,Total,103331949.0,1988
subopt_02,TINTAS,Bacarina,,1988
subopt_02,TINTAS,Bailey,,1988
subopt_02,TINTAS,Bordo,34047360.0,1988
subopt_02,TINTAS,Bourdin (S),,1988
subopt_02,TINTAS,BRS Carmen,,1988
subopt_02,TINTAS,BRS Cora,,1988
subopt_02,TINTAS,BRS Magna,,1988
subopt_02,TINTAS,BRS Margot,,1988
subopt_02,TINTAS,BRS Morena,,1988
subopt_02,TINTAS,BRS Núbia,,1988
subopt_02,TINTAS,BRS Rúbea,,1988
subopt_02,TINTAS,BRS Violeta,,1988
subopt_02,TINTAS,BRS Vitória,,1988
subopt_02,TINTAS,Champagnon (Champanheta),,1988
subopt_02,TINTAS,Coleções,,1988
subopt_02,TINTAS,Concord,16295035.0,1988
subopt_02,TINTAS,Concord clone 30,,1988
subopt_02,TINTAS,Couderc,6141396.0,1988
subopt_02,TINTAS,Cynthiana(1),397685.0,1988
subopt_02,TINTAS,Herbemont,46197631.0,1988
subopt_02,TINTAS,IAC 138022,,1988
subopt_02,TINTAS,Isabel,235678802.0,1988
subopt_02,TINTAS,Isabel Precoce,,1988
subopt_02,TINTAS,Jacquez,841551.0,1988
subopt_02,TINTAS,Kyoko,,1988
subopt_02,TINTAS,Landot,8728.0,1988
subopt_02,TINTAS,Mistura de uvas americanas tinto,,1988
subopt_02,TINTAS,Oberlin,460.0,1988
subopt_02,TINTAS,Othello,91992.0,1988
subopt_02,TINTAS,Paco,,1988
subopt_02,TINTAS,Patricia,,1988
subopt_02,TINTAS,Seibel,19689011.0,1988
subopt_02,TINTAS,Seibel 2 (seibeleto),,1988
subopt_02,TINTAS,Seyve Willard (Tinta),,1988
subopt_02,TINTAS,Vênus,,1988
subopt_02,BRANCAS E ROSADAS,Baco,,1988
subopt_02,BRANCAS E ROSADAS,Bokay,,1988
subopt_02,BRANCAS E ROSADAS,BRS Bibiana,,1988
subopt_02,BRANCAS E ROSADAS,BRS Clara,,1988
subopt_02,BRANCAS E ROSADAS,BRS Lorena,,1988
subopt_02,BRANCAS E ROSADAS,Couderc 13,2218296.0,1988
subopt_02,BRANCAS E ROSADAS,Delaware,,1988
subopt_02,BRANCAS E ROSADAS,Dona Zillá,,1988
subopt_02,BRANCAS E ROSADAS,Dut Chess,,1988
subopt_02,BRANCAS E ROSADAS,Goethe,433377.0,1988
subopt_02,BRANCAS E ROSADAS,IAC,,1988
subopt_02,BRANCAS E ROSADAS,Juliana,,1988
subopt_02,BRANCAS E ROSADAS,Martha,5482.0,1988
subopt_02,BRANCAS E ROSADAS,Mistura de uvas americanas,,1988
subopt_02,BRANCAS E ROSADAS,Moscato Embrapa,,1988
subopt_02,BRANCAS E ROSADAS,Niagara,18884834.0,1988
subopt_02,BRANCAS E ROSADAS,Niagara Branca,,1988
subopt_02,BRANCAS E ROSADAS,Niagara Rosada,,1988
subopt_02,BRANCAS E ROSADAS,Poloske,,1988
subopt_02,BRANCAS E ROSADAS,Seleções,,1988
subopt_02,BRANCAS E ROSADAS,Seyve Villard,5881237.0,1988
subopt_02,BRANCAS E ROSADAS,Seyve Villard 5276,,1988
subopt_02,BRANCAS E ROSADAS,Seyve Villard 12375,,1988
subopt_02,BRANCAS E ROSADAS,Tardia de Caxias,,1988
subopt_02,BRANCAS E ROSADAS,Outras(2),,1988
subopt_02,Total,Total,386812877.0,1988
subopt_03,TINTAS,Alphonse Lavallee,,1988
subopt_03,TINTAS,Moscato de Hamburgo,,1988
subopt_03,BRANCAS,Cardinal,,1988
subopt_03,BRANCAS,Golden Queen,,1988
subopt_03,BRANCAS,Patrícia,,1988
subopt_03,BRANCAS,Perlona,,1988
subopt_03,BRANCAS,Italia,,1988
subopt_03,BRANCAS,"Rubi (Itália, Itália Ro)",,1988
subopt_03,Total,Total,58681.0,1988
subopt_04,Total,Total,0.0,1988
subopt_01,TINTAS,Alicante Bouschet,46923.0,1989
subopt_01,TINTAS,Ancelota,,1989
subopt_01,TINTAS,Aramon,,1989
subopt_01,TINTAS,Alfrocheiro,,1989
subopt_01,TINTAS,Arinarnoa,,1989
subopt_01,TINTAS,Aspirant Bouschet,,1989
subopt_01,TINTAS,Barbera,3414379.0,1989
subopt_01,TINTAS,Bonarda,657726.0,1989
subopt_01,TINTAS,Cabernet Franc,7962486.0,1989
subopt_01,TINTAS,Cabernet Sauvignon,2750321.0,1989
subopt_01,TINTAS,Caladoc,,1989
subopt_01,TINTAS,Campanario,1920.0,1989
subopt_01,TINTAS,Canaiolo,182381.0,1989
subopt_01,TINTAS,Carignan,,1989
subopt_01,TINTAS,Carmenere,15236.0,1989
subopt_01,TINTAS,Castelão,,1989
subopt_01,TINTAS,Corvina,,1989
subopt_01,TINTAS,Croatina,,1989
subopt_01,TINTAS,Cinsaut,24663.0,1989
subopt_01,TINTAS,Dom Felder,,1989
subopt_01,TINTAS,Dolcetto,,1989
subopt_01,TINTAS,Durif,,1989
subopt_01,TINTAS,Egiodola,,1989
subopt_01,TINTAS,Ekigaina,,1989
subopt_01,TINTAS,Festival (Sugraone),,1989
subopt_01,TINTAS,Franconia,,1989
subopt_01,TINTAS,Freisa,,1989
subopt_01,TINTAS,Gamay St Romain,735344.0,1989
subopt_01,TINTAS,Gamay Beaujolais,175560.0,1989
subopt_01,TINTAS,Grand Noir,,1989
subopt_01,TINTAS,Grenache,18136.0,1989
subopt_01,TINTAS,Jaen,,1989
subopt_01,TINTAS,Lagrein,,1989
subopt_01,TINTAS,Lambrusco,52860.0,1989
subopt_01,TINTAS,Malbec,37043.0,1989
subopt_01,TINTAS,Marzemina,203600.0,1989
subopt_01,TINTAS,Merlot,6258967.0,1989
subopt_01,TINTAS,Marselan,,1989
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,1989
subopt_01,TINTAS,Molinera,,1989
subopt_01,TINTAS,Montepulciano,,1989
subopt_01,TINTAS,Moscato Bailey,,1989
subopt_01,TINTAS,Napa Gamay,57830.0,1989
subopt_01,TINTAS,Nebbiolo,,1989
subopt_01,TINTAS,Petit Verdot,,1989
subopt_01,TINTAS,Petite Sirah,223434.0,1989
subopt_01,TINTAS,Pinotage,44697.0,1989
subopt_01,TINTAS,Pinot Noir,360511.0,1989
subopt_01,TINTAS,Pinot Saint George,67500.0,1989
subopt_01,TINTAS,Piriquita,,1989
subopt_01,TINTAS,Primitivo,,1989
subopt_01,TINTAS,Rebo,,1989
subopt_01,TINTAS,Refosco,,1989
subopt_01,TINTAS,Rondinella,,1989
subopt_01,TINTAS,Ruby Cabernet,4678.0,1989
subopt_01,TINTAS,Sangiovese,96497.0,1989
subopt_01,TINTAS,Saperavi,,1989
subopt_01,TINTAS,Sira (falsa),191080.0,1989
subopt_01,TINTAS,Tannat,137749.0,1989
subopt_01,TINTAS,Tempranillo,,1989
subopt_01,TINTAS,Teroldego,,1989
subopt_01,TINTAS,Torrontes,,1989
subopt_01,TINTAS,Tinta Barroca,,1989
subopt_01,TINTAS,Tinta Roriz,,1989
subopt_01,TINTAS,Touriga Francesa,,1989
subopt_01,TINTAS,Touriga Nacional,,1989
subopt_01,TINTAS,Tinta Madeira,,1989
subopt_01,TINTAS,Tintoria,,1989
subopt_01,TINTAS,Trincdeira,,1989
subopt_01,TINTAS,Trousseau,,1989
subopt_01,TINTAS,Zinfandel,310520.0,1989
subopt_01,TINTAS,Outras1,,1989
subopt_01,BRANCAS E ROSADAS,Aliatico,444.0,1989
subopt_01,BRANCAS E ROSADAS,Aligote,,1989
subopt_01,BRANCAS E ROSADAS,Altesse,42682.0,1989
subopt_01,BRANCAS E ROSADAS,Alvarinho,,1989
subopt_01,BRANCAS E ROSADAS,Arriloba,,1989
subopt_01,BRANCAS E ROSADAS,Auxerrois,,1989
subopt_01,BRANCAS E ROSADAS,Burger,,1989
subopt_01,BRANCAS E ROSADAS,Chardonnay,1379927.0,1989
subopt_01,BRANCAS E ROSADAS,Chasselas,249408.0,1989
subopt_01,BRANCAS E ROSADAS,Chenin Blanc,217512.0,1989
subopt_01,BRANCAS E ROSADAS,Clairette(1),,1989
subopt_01,BRANCAS E ROSADAS,Colombard,28460.0,1989
subopt_01,BRANCAS E ROSADAS,Flora,163005.0,1989
subopt_01,BRANCAS E ROSADAS,Garganega,,1989
subopt_01,BRANCAS E ROSADAS,Gewurztraminer,1266410.0,1989
subopt_01,BRANCAS E ROSADAS,Gouveio,,1989
subopt_01,BRANCAS E ROSADAS,Gros Manseng,,1989
subopt_01,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),,1989
subopt_01,BRANCAS E ROSADAS,Maccabeo,,1989
subopt_01,BRANCAS E ROSADAS,Malvasia,3428752.0,1989
subopt_01,BRANCAS E ROSADAS,Malvasia Amarela,,1989
subopt_01,BRANCAS E ROSADAS,Malvasia Bianca,2046.0,1989
subopt_01,BRANCAS E ROSADAS,Malvasia Chianti,,1989
subopt_01,BRANCAS E ROSADAS,Malvasia Verde,18637.0,1989
subopt_01,BRANCAS E ROSADAS,Malvasia di Candia,,1989
subopt_01,BRANCAS E ROSADAS,Malvasia Istriana,,1989
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,,1989
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,,1989
subopt_01,BRANCAS E ROSADAS,Moscato Branco,22513823.0,1989
subopt_01,BRANCAS E ROSADAS,Moscato Canelli,,1989
subopt_01,BRANCAS E ROSADAS,Moscato Giallo,,1989
subopt_01,BRANCAS E ROSADAS,Moscato Nazareno,,1989
subopt_01,BRANCAS E ROSADAS,Moscato Bianco R2,,1989
subopt_01,BRANCAS E ROSADAS,Moscato de Alexandria,,1989
subopt_01,BRANCAS E ROSADAS,Moscato Rosado,,1989
subopt_01,BRANCAS E ROSADAS,Muscat à Petits Grains,,1989
subopt_01,BRANCAS E ROSADAS,Muller Thurgau,17142.0,1989
subopt_01,BRANCAS E ROSADAS,Muscadelle,2007.0,1989
subopt_01,BRANCAS E ROSADAS,Ora,,1989
subopt_01,BRANCAS E ROSADAS,Palomino,64664.0,1989
subopt_01,BRANCAS E ROSADAS,Petit Manseng,,1989
subopt_01,BRANCAS E ROSADAS,Peverella,1943429.0,1989
subopt_01,BRANCAS E ROSADAS,Pinot Blanc,516219.0,1989
subopt_01,BRANCAS E ROSADAS,Pinot Gris,2680.0,1989
subopt_01,BRANCAS E ROSADAS,Prosecco,401705.0,1989
subopt_01,BRANCAS E ROSADAS,Red Veltliner,,1989
subopt_01,BRANCAS E ROSADAS,Riesling Italico,9385386.0,1989
subopt_01,BRANCAS E ROSADAS,Riesling Renano,2105616.0,1989
subopt_01,BRANCAS E ROSADAS,Sauvignon Blanc(2),594507.0,1989
subopt_01,BRANCAS E ROSADAS,Sauvignon Gris,,1989
subopt_01,BRANCAS E ROSADAS,Seara Nova,5941.0,1989
subopt_01,BRANCAS E ROSADAS,Semillon,8974449.0,1989
subopt_01,BRANCAS E ROSADAS,Schonburger,,1989
subopt_01,BRANCAS E ROSADAS,Sylvaner,141263.0,1989
subopt_01,BRANCAS E ROSADAS,Tocai Friulano,3467.0,1989
subopt_01,BRANCAS E ROSADAS,Trebbiano,21370782.0,1989
subopt_01,BRANCAS E ROSADAS,Trebbiano Toscano,,1989
subopt_01,BRANCAS E ROSADAS,Verdea,,1989
subopt_01,BRANCAS E ROSADAS,Verdelho,,1989
subopt_01,BRANCAS E ROSADAS,Verdiso,,1989
subopt_01,BRANCAS E ROSADAS,Vermentino,40395.0,1989
subopt_01,BRANCAS E ROSADAS,Vernaccia,1300388.0,1989
subopt_01,BRANCAS E ROSADAS,Viogner,,1989
subopt_01,BRANCAS E ROSADAS,Viognier,,1989
subopt_01,BRANCAS E ROSADAS,Outras(3),,1989
subopt_01,Total,Total,100213187.0,1989
subopt_02,TINTAS,Bacarina,,1989
subopt_02,TINTAS,Bailey,,1989
subopt_02,TINTAS,Bordo,32102192.0,1989
subopt_02,TINTAS,Bourdin (S),,1989
subopt_02,TINTAS,BRS Carmen,,1989
subopt_02,TINTAS,BRS Cora,,1989
subopt_02,TINTAS,BRS Magna,,1989
subopt_02,TINTAS,BRS Margot,,1989
subopt_02,TINTAS,BRS Morena,,1989
subopt_02,TINTAS,BRS Núbia,,1989
subopt_02,TINTAS,BRS Rúbea,,1989
subopt_02,TINTAS,BRS Violeta,,1989
subopt_02,TINTAS,BRS Vitória,,1989
subopt_02,TINTAS,Champagnon (Champanheta),,1989
subopt_02,TINTAS,Coleções,,1989
subopt_02,TINTAS,Concord,12222671.0,1989
subopt_02,TINTAS,Concord clone 30,,1989
subopt_02,TINTAS,Couderc,8457905.0,1989
subopt_02,TINTAS,Cynthiana(1),327562.0,1989
subopt_02,TINTAS,Herbemont,29443570.0,1989
subopt_02,TINTAS,IAC 138022,,1989
subopt_02,TINTAS,Isabel,159406823.0,1989
subopt_02,TINTAS,Isabel Precoce,,1989
subopt_02,TINTAS,Jacquez,804883.0,1989
subopt_02,TINTAS,Kyoko,,1989
subopt_02,TINTAS,Landot,2005.0,1989
subopt_02,TINTAS,Mistura de uvas americanas tinto,,1989
subopt_02,TINTAS,Oberlin,276.0,1989
subopt_02,TINTAS,Othello,72780.0,1989
subopt_02,TINTAS,Paco,,1989
subopt_02,TINTAS,Patricia,,1989
subopt_02,TINTAS,Seibel,11640275.0,1989
subopt_02,TINTAS,Seibel 2 (seibeleto),,1989
subopt_02,TINTAS,Seyve Willard (Tinta),,1989
subopt_02,TINTAS,Vênus,,1989
subopt_02,BRANCAS E ROSADAS,Baco,448.0,1989
subopt_02,BRANCAS E ROSADAS,Bokay,,1989
subopt_02,BRANCAS E ROSADAS,BRS Bibiana,,1989
subopt_02,BRANCAS E ROSADAS,BRS Clara,,1989
subopt_02,BRANCAS E ROSADAS,BRS Lorena,,1989
subopt_02,BRANCAS E ROSADAS,Couderc 13,2614887.0,1989
subopt_02,BRANCAS E ROSADAS,Delaware,,1989
subopt_02,BRANCAS E ROSADAS,Dona Zillá,,1989
subopt_02,BRANCAS E ROSADAS,Dut Chess,,1989
subopt_02,BRANCAS E ROSADAS,Goethe,328972.0,1989
subopt_02,BRANCAS E ROSADAS,IAC,,1989
subopt_02,BRANCAS E ROSADAS,Juliana,,1989
subopt_02,BRANCAS E ROSADAS,Martha,8930.0,1989
subopt_02,BRANCAS E ROSADAS,Mistura de uvas americanas,,1989
subopt_02,BRANCAS E ROSADAS,Moscato Embrapa,,1989
subopt_02,BRANCAS E ROSADAS,Niagara,17211883.0,1989
subopt_02,BRANCAS E ROSADAS,Niagara Branca,245263.0,1989
subopt_02,BRANCAS E ROSADAS,Niagara Rosada,118763.0,1989
subopt_02,BRANCAS E ROSADAS,Poloske,,1989
subopt_02,BRANCAS E ROSADAS,Seleções,,1989
subopt_02,BRANCAS E ROSADAS,Seyve Villard,4991879.0,1989
subopt_02,BRANCAS E ROSADAS,Seyve Villard 5276,,1989
subopt_02,BRANCAS E ROSADAS,Seyve Villard 12375,,1989
subopt_02,BRANCAS E ROSADAS,Tardia de Caxias,,1989
subopt_02,BRANCAS E ROSADAS,Outras(2),,1989
subopt_02,Total,Total,280001967.0,1989
subopt_03,TINTAS,Alphonse Lavallee,,1989
subopt_03,TINTAS,Moscato de Hamburgo,,1989
subopt_03,BRANCAS,Cardinal,,1989
subopt_03,BRANCAS,Golden Queen,,1989
subopt_03,BRANCAS,Patrícia,,1989
subopt_03,BRANCAS,Perlona,,1989
subopt_03,BRANCAS,Italia,,1989
subopt_03,BRANCAS,"Rubi (Itália, Itália Ro)",,1989
subopt_03,Total,Total,441541.0,1989
subopt_04,Total,Total,0.0,1989
subopt_01,TINTAS,Alicante Bouschet,46983.0,1990
subopt_01,TINTAS,Ancelota,,1990
subopt_01,TINTAS,Aramon,,1990
subopt_01,TINTAS,Alfrocheiro,,1990
subopt_01,TINTAS,Arinarnoa,,1990
subopt_01,TINTAS,Aspirant Bouschet,,1990
subopt_01,TINTAS,Barbera,2587150.0,1990
subopt_01,TINTAS,Bonarda,586098.0,1990
subopt_01,TINTAS,Cabernet Franc,7568645.0,1990
subopt_01,TINTAS,Cabernet Sauvignon,2951138.0,1990
subopt_01,TINTAS,Caladoc,,1990
subopt_01,TINTAS,Campanario,,1990
subopt_01,TINTAS,Canaiolo,131742.0,1990
subopt_01,TINTAS,Carignan,,1990
subopt_01,TINTAS,Carmenere,55499.0,1990
subopt_01,TINTAS,Castelão,,1990
subopt_01,TINTAS,Corvina,,1990
subopt_01,TINTAS,Croatina,,1990
subopt_01,TINTAS,Cinsaut,27386.0,1990
subopt_01,TINTAS,Dom Felder,,1990
subopt_01,TINTAS,Dolcetto,,1990
subopt_01,TINTAS,Durif,,1990
subopt_01,TINTAS,Egiodola,,1990
subopt_01,TINTAS,Ekigaina,,1990
subopt_01,TINTAS,Festival (Sugraone),,1990
subopt_01,TINTAS,Franconia,,1990
subopt_01,TINTAS,Freisa,,1990
subopt_01,TINTAS,Gamay St Romain,399023.0,1990
subopt_01,TINTAS,Gamay Beaujolais,558237.0,1990
subopt_01,TINTAS,Grand Noir,,1990
subopt_01,TINTAS,Grenache,3289.0,1990
subopt_01,TINTAS,Jaen,,1990
subopt_01,TINTAS,Lagrein,,1990
subopt_01,TINTAS,Lambrusco,15560.0,1990
subopt_01,TINTAS,Malbec,69305.0,1990
subopt_01,TINTAS,Marzemina,143957.0,1990
subopt_01,TINTAS,Merlot,6440525.0,1990
subopt_01,TINTAS,Marselan,,1990
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,1990
subopt_01,TINTAS,Molinera,,1990
subopt_01,TINTAS,Montepulciano,,1990
subopt_01,TINTAS,Moscato Bailey,,1990
subopt_01,TINTAS,Napa Gamay,193570.0,1990
subopt_01,TINTAS,Nebbiolo,28600.0,1990
subopt_01,TINTAS,Petit Verdot,,1990
subopt_01,TINTAS,Petite Sirah,208765.0,1990
subopt_01,TINTAS,Pinotage,76979.0,1990
subopt_01,TINTAS,Pinot Noir,409901.0,1990
subopt_01,TINTAS,Pinot Saint George,118160.0,1990
subopt_01,TINTAS,Piriquita,,1990
