Type,Country,Quantity (kg),Value (US$),Year
Vinhos de mesa,Irlanda,,,1981
Vinhos de mesa,Israel,,,1981
Vinhos de mesa,Itália,178772.0,222760.0,1981
Vinhos de mesa,Japão,,,1981
Vinhos de mesa,Iugoslávia,,,1981
Vinhos de mesa,Líbano,,,1981
Vinhos de mesa,Luxemburgo,,,1981
Vinhos de mesa,Macedônia,,,1981
Vinhos de mesa,Marrocos,,,1981
Vinhos de mesa,México,,,1981
Vinhos de mesa,Moldávia,,,1981
Vinhos de mesa,Montenegro,,,1981
Vinhos de mesa,Noruega,,,1981
Vinhos de mesa,Nova Zelândia,,,1981
Vinhos de mesa,Países Baixos (Holanda),,,1981
Vinhos de mesa,Panamá,,,1981
Vinhos de mesa,Paraguai,,,1981
Vinhos de mesa,Peru,,,1981
Vinhos de mesa,Porto Rico,,,1981
Vinhos de mesa,Portugal,933906.0,1271300.0,1981
Vinhos de mesa,Reino Unido,,,1981
Vinhos de mesa,Republica Dominicana,,,1981
Vinhos de mesa,Romênia,,,1981
Vinhos de mesa,Rússia,,,1981
Vinhos de mesa,San Marino,,,1981
Vinhos de mesa,Sérvia,,,1981
Vinhos de mesa,Síria,,,1981
Vinhos de mesa,Suazilândia,,,1981
Vinhos de mesa,Suíça,,,1981
Vinhos de mesa,"Tcheca, República",,,1981
Vinhos de mesa,Tunísia,,,1981
Vinhos de mesa,Turquia,,,1981
Vinhos de mesa,Ucrânia,,,1981
Vinhos de mesa,Uruguai,,,1981
Vinhos de mesa,Não consta na tabela,,,1981
Vinhos de mesa,Não declarados,,,1981
Vinhos de mesa,Outros,17133.0,17869.0,1981
Espumantes,Africa do Sul,,,1981
Espumantes,Alemanha,753.0,1860.0,1981
Espumantes,Argentina,,,1981
Espumantes,Austrália,,,1981
Espumantes,Áustria,,,1981
Espumantes,Bermudas,,,1981
Espumantes,Bahamas,,,1981
Espumantes,Bélgica,,,1981
Espumantes,Brasil,,,1981
Espumantes,Bulgária,,,1981
Espumantes,Canada,,,1981
Espumantes,Chile,18090.0,25350.0,1981
Espumantes,Croácia,,,1981
Espumantes,Cuba,,,1981
Espumantes,Emirados Árabes Unidos,,,1981
Espumantes,Eslovênia,,,1981
Espumantes,Espanha,25685.0,21293.0,1981
Espumantes,Estados Unidos,,,1981
Espumantes,França,14555.0,65022.0,1981
Espumantes,Geórgia,,,1981
Espumantes,Granada,,,1981
Espumantes,Grécia,,,1981
Espumantes,Hong Kong,,,1981
Espumantes,Hungria,,,1981
Espumantes,Indonésia,,,1981
Espumantes,Irlanda,,,1981
Espumantes,Israel,360.0,985.0,1981
Espumantes,Itália,17290.0,20568.0,1981
Espumantes,Japão,,,1981
Espumantes,Luxemburgo,,,1981
Espumantes,México,,,1981
Espumantes,Moldávia,,,1981
Espumantes,Nova Zelândia,,,1981
Espumantes,Países Baixos,,,1981
Espumantes,Panamá,,,1981
Espumantes,Peru,,,1981
Espumantes,Portugal,284778.0,368103.0,1981
Espumantes,Reino Unido,,,1981
Espumantes,Romênia,,,1981
Espumantes,Suíça,,,1981
Espumantes,Tunísia,,,1981
Espumantes,Ucrânia,,,1981
Espumantes,Uruguai,,,1981
Espumantes,Não consta na tabela,,,1981
Espumantes,Não declarados,,,1981
Espumantes,Outros,6075.0,15875.0,1981
Uvas frescas,Argélia,,,1981
Uvas frescas,Argentina,241000.0,270013.0,1981
Uvas frescas,Brasil,,,1981
Uvas frescas,Chile,1423377.0,1374551.0,1981
Uvas frescas,Colômbia,45880.0,59605.0,1981
Uvas frescas,Egito,,,1981
Uvas frescas,Espanha,,,1981
Uvas frescas,Estados Unidos,19523.0,18945.0,1981
Uvas frescas,Grécia,90000.0,32000.0,1981
Uvas frescas,Itália,,,1981
Uvas frescas,México,,,1981
Uvas frescas,Peru,,,1981
Uvas frescas,Paraguai,,,1981
Uvas frescas,Portugal,,,1981
Uvas frescas,Panamá,,,1981
Uvas frescas,Reino Unido,,,1981
Uvas frescas,Uruguai,,,1981
Uvas frescas,Venezuela,,,1981
Uvas frescas,Não consta na tabela,,,1981
Uvas frescas,Outros,,,1981
Uvas passas,Afeganistão,,,1981
Uvas passas,África do Sul,,,1981
Uvas passas,"Alemanha, República Democrática",,,1981
Uvas passas,Arábia Saudita,,,1981
Uvas passas,Argentina,1558200.0,1937074.0,1981
Uvas passas,Austrália,,,1981
Uvas passas,Bélgica,,,1981
Uvas passas,Chile,327662.0,647273.0,1981
Uvas passas,China,,,1981
Uvas passas,China Continental,,,1981
Uvas passas,Cingapura,,,1981
Uvas passas,Costa Rica,,,1981
Uvas passas,Emirados,,,1981
Uvas passas,Egito,,,1981
Uvas passas,Espanha,,,1981
Uvas passas,Estados Unidos,126804.0,326790.0,1981
Uvas passas,França,,,1981
Uvas passas,Grécia,,,1981
Uvas passas,Guiana Britânica,,,1981
Uvas passas,Índia,,,1981
Uvas passas,Irã,,,1981
Uvas passas,Itália,,,1981
Uvas passas,Japão,,,1981
Uvas passas,México,1228260.0,2382306.0,1981
Uvas passas,Países Baixos,,,1981
Uvas passas,Paraguai,,,1981
Uvas passas,Peru,,,1981
Uvas passas,Portugal,,,1981
Uvas passas,Reino Unido,,,1981
Uvas passas,Suécia,,,1981
Uvas passas,Turquia,,,1981
Uvas passas,Uruguai,,,1981
Uvas passas,Uzbequistão,,,1981
Uvas passas,Venezuela,,,1981
Uvas passas,Não consta na tabela,,,1981
Uvas passas,Outros,,,1981
Suco de uva,Africa do Sul,,,1981
Suco de uva,Alemanha,,,1981
Suco de uva,Argentina,,,1981
Suco de uva,Austria,,,1981
Suco de uva,Canadá,,,1981
Suco de uva,"Coreia do Sul, República",,,1981
Suco de uva,"Coreia do Norte, República",,,1981
Suco de uva,Chile,,,1981
Suco de uva,China,,,1981
Suco de uva,Dinamarca,,,1981
Suco de uva,Espanha,,,1981
Suco de uva,Estados Unidos,,,1981
Suco de uva,França,,,1981
Suco de uva,Guiana,,,1981
Suco de uva,Israel,,,1981
Suco de uva,itália,,,1981
Suco de uva,Japão,,,1981
Suco de uva,Líbano,,,1981
Suco de uva,México,,,1981
Suco de uva,Países Baixos,,,1981
Suco de uva,Panamá,,,1981
Suco de uva,Peru,,,1981
Suco de uva,Portugal,,,1981
Suco de uva,Reino Unido,,,1981
Suco de uva,Taiwan,,,1981
Suco de uva,Turquia,,,1981
Suco de uva,Uruguai,,,1981
Suco de uva,Venezuela,,,1981
Suco de uva,Outros,,,1981
Vinhos de mesa,Africa do Sul,,,1982
Vinhos de mesa,Alemanha,996948.0,1126928.0,1982
Vinhos de mesa,Argélia,,,1982
Vinhos de mesa,Arábia Saudita,,,1982
Vinhos de mesa,Argentina,191972.0,264487.0,1982
Vinhos de mesa,Armênia,,,1982
Vinhos de mesa,Austrália,,,1982
Vinhos de mesa,Áustria,,,1982
Vinhos de mesa,Bermudas,,,1982
Vinhos de mesa,Bélgica,,,1982
Vinhos de mesa,Bolívia,,,1982
Vinhos de mesa,Bósnia-Herzegovina,,,1982
Vinhos de mesa,Brasil,,,1982
Vinhos de mesa,Bulgária,,,1982
Vinhos de mesa,Canada,,,1982
Vinhos de mesa,Chile,786016.0,1124272.0,1982
Vinhos de mesa,China,,,1982
Vinhos de mesa,"Coreia do Sul, República",,,1982
Vinhos de mesa,Croácia,,,1982
Vinhos de mesa,Cuba,,,1982
Vinhos de mesa,Emirados Árabes Unidos,,,1982
Vinhos de mesa,Eslovênia,,,1982
Vinhos de mesa,Eslováquia,,,1982
Vinhos de mesa,Espanha,119748.0,104790.0,1982
Vinhos de mesa,Estados Unidos,40563.0,52983.0,1982
Vinhos de mesa,França,313977.0,424752.0,1982
Vinhos de mesa,Geórgia,,,1982
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,1982
Vinhos de mesa,Grécia,,,1982
Vinhos de mesa,Hong Kong,,,1982
Vinhos de mesa,Hungria,,,1982
Vinhos de mesa,Indonésia,,,1982
Vinhos de mesa,Irlanda,,,1982
Vinhos de mesa,Israel,,,1982
Vinhos de mesa,Itália,284440.0,322430.0,1982
Vinhos de mesa,Japão,,,1982
Vinhos de mesa,Iugoslávia,1350.0,1650.0,1982
Vinhos de mesa,Líbano,,,1982
Vinhos de mesa,Luxemburgo,,,1982
Vinhos de mesa,Macedônia,,,1982
Vinhos de mesa,Marrocos,,,1982
Vinhos de mesa,México,,,1982
Vinhos de mesa,Moldávia,,,1982
Vinhos de mesa,Montenegro,,,1982
Vinhos de mesa,Noruega,,,1982
Vinhos de mesa,Nova Zelândia,,,1982
Vinhos de mesa,Países Baixos (Holanda),,,1982
Vinhos de mesa,Panamá,,,1982
Vinhos de mesa,Paraguai,,,1982
Vinhos de mesa,Peru,,,1982
Vinhos de mesa,Porto Rico,,,1982
Vinhos de mesa,Portugal,1074983.0,1258983.0,1982
Vinhos de mesa,Reino Unido,,,1982
Vinhos de mesa,Republica Dominicana,,,1982
Vinhos de mesa,Romênia,,,1982
Vinhos de mesa,Rússia,,,1982
Vinhos de mesa,San Marino,,,1982
Vinhos de mesa,Sérvia,,,1982
Vinhos de mesa,Síria,,,1982
Vinhos de mesa,Suazilândia,,,1982
Vinhos de mesa,Suíça,,,1982
Vinhos de mesa,"Tcheca, República",,,1982
Vinhos de mesa,Tunísia,,,1982
Vinhos de mesa,Turquia,,,1982
Vinhos de mesa,Ucrânia,,,1982
Vinhos de mesa,Uruguai,,,1982
Vinhos de mesa,Não consta na tabela,,,1982
Vinhos de mesa,Não declarados,,,1982
Vinhos de mesa,Outros,22104.0,30505.0,1982
Espumantes,Africa do Sul,,,1982
Espumantes,Alemanha,117270.0,101714.0,1982
Espumantes,Argentina,,,1982
Espumantes,Austrália,,,1982
Espumantes,Áustria,,,1982
Espumantes,Bermudas,,,1982
Espumantes,Bahamas,,,1982
Espumantes,Bélgica,,,1982
Espumantes,Brasil,,,1982
Espumantes,Bulgária,,,1982
Espumantes,Canada,,,1982
Espumantes,Chile,14865.0,21614.0,1982
Espumantes,Croácia,,,1982
Espumantes,Cuba,,,1982
Espumantes,Emirados Árabes Unidos,,,1982
Espumantes,Eslovênia,,,1982
Espumantes,Espanha,46249.0,47183.0,1982
Espumantes,Estados Unidos,,,1982
Espumantes,França,13128.0,32209.0,1982
Espumantes,Geórgia,,,1982
Espumantes,Granada,,,1982
Espumantes,Grécia,,,1982
Espumantes,Hong Kong,,,1982
Espumantes,Hungria,,,1982
Espumantes,Indonésia,,,1982
Espumantes,Irlanda,,,1982
Espumantes,Israel,360.0,1001.0,1982
Espumantes,Itália,32542.0,35237.0,1982
Espumantes,Japão,,,1982
Espumantes,Luxemburgo,,,1982
Espumantes,México,,,1982
Espumantes,Moldávia,,,1982
Espumantes,Nova Zelândia,,,1982
Espumantes,Países Baixos,,,1982
Espumantes,Panamá,,,1982
Espumantes,Peru,,,1982
Espumantes,Portugal,242143.0,311212.0,1982
Espumantes,Reino Unido,,,1982
Espumantes,Romênia,,,1982
Espumantes,Suíça,,,1982
Espumantes,Tunísia,,,1982
Espumantes,Ucrânia,,,1982
Espumantes,Uruguai,,,1982
Espumantes,Não consta na tabela,,,1982
Espumantes,Não declarados,,,1982
Espumantes,Outros,1350.0,10200.0,1982
Uvas frescas,Argélia,,,1982
Uvas frescas,Argentina,1004840.0,767208.0,1982
Uvas frescas,Brasil,,,1982
Uvas frescas,Chile,1999116.0,1798239.0,1982
Uvas frescas,Colômbia,99070.0,123176.0,1982
Uvas frescas,Egito,,,1982
Uvas frescas,Espanha,,,1982
Uvas frescas,Estados Unidos,5060.0,7590.0,1982
Uvas frescas,Grécia,,,1982
Uvas frescas,Itália,,,1982
Uvas frescas,México,,,1982
Uvas frescas,Peru,,,1982
Uvas frescas,Paraguai,,,1982
Uvas frescas,Portugal,,,1982
Uvas frescas,Panamá,,,1982
Uvas frescas,Reino Unido,,,1982
Uvas frescas,Uruguai,,,1982
Uvas frescas,Venezuela,,,1982
Uvas frescas,Não consta na tabela,,,1982
Uvas frescas,Outros,,,1982
Uvas passas,Afeganistão,,,1982
Uvas passas,África do Sul,,,1982
Uvas passas,"Alemanha, República Democrática",,,1982
Uvas passas,Arábia Saudita,,,1982
Uvas passas,Argentina,1875664.0,1739134.0,1982
Uvas passas,Austrália,,,1982
Uvas passas,Bélgica,,,1982
Uvas passas,Chile,961997.0,1572341.0,1982
Uvas passas,China,,,1982
Uvas passas,China Continental,,,1982
Uvas passas,Cingapura,,,1982
Uvas passas,Costa Rica,,,1982
Uvas passas,Emirados,,,1982
Uvas passas,Egito,,,1982
Uvas passas,Espanha,,,1982
Uvas passas,Estados Unidos,140722.0,266479.0,1982
Uvas passas,França,,,1982
Uvas passas,Grécia,,,1982
Uvas passas,Guiana Britânica,,,1982
Uvas passas,Índia,,,1982
Uvas passas,Irã,,,1982
Uvas passas,Itália,,,1982
Uvas passas,Japão,,,1982
Uvas passas,México,1214593.0,2115847.0,1982
Uvas passas,Países Baixos,,,1982
Uvas passas,Paraguai,,,1982
Uvas passas,Peru,,,1982
Uvas passas,Portugal,,,1982
Uvas passas,Reino Unido,,,1982
Uvas passas,Suécia,,,1982
Uvas passas,Turquia,58996.0,74610.0,1982
Uvas passas,Uruguai,,,1982
Uvas passas,Uzbequistão,,,1982
Uvas passas,Venezuela,,,1982
Uvas passas,Não consta na tabela,,,1982
Uvas passas,Outros,,,1982
Suco de uva,Africa do Sul,,,1982
Suco de uva,Alemanha,,,1982
Suco de uva,Argentina,,,1982
Suco de uva,Austria,,,1982
Suco de uva,Canadá,,,1982
Suco de uva,"Coreia do Sul, República",,,1982
Suco de uva,"Coreia do Norte, República",,,1982
Suco de uva,Chile,,,1982
Suco de uva,China,,,1982
Suco de uva,Dinamarca,,,1982
Suco de uva,Espanha,,,1982
Suco de uva,Estados Unidos,,,1982
Suco de uva,França,,,1982
Suco de uva,Guiana,,,1982
Suco de uva,Israel,,,1982
Suco de uva,itália,,,1982
Suco de uva,Japão,,,1982
Suco de uva,Líbano,,,1982
Suco de uva,México,,,1982
Suco de uva,Países Baixos,,,1982
Suco de uva,Panamá,48.0,99.0,1982
Suco de uva,Peru,,,1982
Suco de uva,Portugal,,,1982
Suco de uva,Reino Unido,,,1982
Suco de uva,Taiwan,,,1982
Suco de uva,Turquia,,,1982
Suco de uva,Uruguai,,,1982
Suco de uva,Venezuela,,,1982
Suco de uva,Outros,,,1982
Vinhos de mesa,Africa do Sul,,,1983
Vinhos de mesa,Alemanha,850055.0,908380.0,1983
Vinhos de mesa,Argélia,,,1983
Vinhos de mesa,Arábia Saudita,,,1983
Vinhos de mesa,Argentina,132634.0,188625.0,1983
Vinhos de mesa,Armênia,,,1983
Vinhos de mesa,Austrália,,,1983
Vinhos de mesa,Áustria,8400.0,7581.0,1983
Vinhos de mesa,Bermudas,,,1983
Vinhos de mesa,Bélgica,,,1983
Vinhos de mesa,Bolívia,,,1983
Vinhos de mesa,Bósnia-Herzegovina,,,1983
Vinhos de mesa,Brasil,,,1983
Vinhos de mesa,Bulgária,,,1983
Vinhos de mesa,Canada,,,1983
Vinhos de mesa,Chile,598657.0,781217.0,1983
Vinhos de mesa,China,,,1983
Vinhos de mesa,"Coreia do Sul, República",,,1983
Vinhos de mesa,Croácia,,,1983
Vinhos de mesa,Cuba,,,1983
Vinhos de mesa,Emirados Árabes Unidos,,,1983
Vinhos de mesa,Eslovênia,,,1983
Vinhos de mesa,Eslováquia,,,1983
Vinhos de mesa,Espanha,65961.0,60450.0,1983
Vinhos de mesa,Estados Unidos,21654.0,24570.0,1983
Vinhos de mesa,França,267008.0,329128.0,1983
Vinhos de mesa,Geórgia,,,1983
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,1983
Vinhos de mesa,Grécia,,,1983
Vinhos de mesa,Hong Kong,,,1983
Vinhos de mesa,Hungria,,,1983
Vinhos de mesa,Indonésia,,,1983
Vinhos de mesa,Irlanda,,,1983
Vinhos de mesa,Israel,,,1983
Vinhos de mesa,Itália,266333.0,308260.0,1983
Vinhos de mesa,Japão,,,1983
Vinhos de mesa,Iugoslávia,,,1983
Vinhos de mesa,Líbano,,,1983
Vinhos de mesa,Luxemburgo,,,1983
Vinhos de mesa,Macedônia,,,1983
Vinhos de mesa,Marrocos,,,1983
Vinhos de mesa,México,,,1983
Vinhos de mesa,Moldávia,,,1983
Vinhos de mesa,Montenegro,,,1983
Vinhos de mesa,Noruega,,,1983
Vinhos de mesa,Nova Zelândia,,,1983
Vinhos de mesa,Países Baixos (Holanda),,,1983
Vinhos de mesa,Panamá,,,1983
Vinhos de mesa,Paraguai,,,1983
Vinhos de mesa,Peru,,,1983
Vinhos de mesa,Porto Rico,,,1983
Vinhos de mesa,Portugal,1189656.0,1338370.0,1983
Vinhos de mesa,Reino Unido,,,1983
Vinhos de mesa,Republica Dominicana,,,1983
Vinhos de mesa,Romênia,,,1983
Vinhos de mesa,Rússia,,,1983
Vinhos de mesa,San Marino,,,1983
Vinhos de mesa,Sérvia,,,1983
Vinhos de mesa,Síria,,,1983
Vinhos de mesa,Suazilândia,,,1983
Vinhos de mesa,Suíça,,,1983
Vinhos de mesa,"Tcheca, República",,,1983
Vinhos de mesa,Tunísia,,,1983
Vinhos de mesa,Turquia,,,1983
Vinhos de mesa,Ucrânia,,,1983
Vinhos de mesa,Uruguai,,,1983
Vinhos de mesa,Não consta na tabela,,,1983
Vinhos de mesa,Não declarados,,,1983
Vinhos de mesa,Outros,6738.0,5862.0,1983
Espumantes,Africa do Sul,,,1983
Espumantes,Alemanha,215712.0,193026.0,1983
Espumantes,Argentina,,,1983
Espumantes,Austrália,,,1983
Espumantes,Áustria,,,1983
Espumantes,Bermudas,,,1983
Espumantes,Bahamas,,,1983
Espumantes,Bélgica,,,1983
Espumantes,Brasil,,,1983
Espumantes,Bulgária,,,1983
Espumantes,Canada,,,1983
Espumantes,Chile,900.0,1650.0,1983
Espumantes,Croácia,,,1983
Espumantes,Cuba,,,1983
Espumantes,Emirados Árabes Unidos,,,1983
Espumantes,Eslovênia,,,1983
Espumantes,Espanha,17190.0,18043.0,1983
Espumantes,Estados Unidos,,,1983
Espumantes,França,16253.0,45318.0,1983
Espumantes,Geórgia,,,1983
Espumantes,Granada,,,1983
Espumantes,Grécia,,,1983
Espumantes,Hong Kong,,,1983
Espumantes,Hungria,,,1983
Espumantes,Indonésia,,,1983
Espumantes,Irlanda,,,1983
Espumantes,Israel,270.0,749.0,1983
Espumantes,Itália,9000.0,7645.0,1983
Espumantes,Japão,,,1983
Espumantes,Luxemburgo,,,1983
Espumantes,México,,,1983
Espumantes,Moldávia,,,1983
Espumantes,Nova Zelândia,,,1983
Espumantes,Países Baixos,,,1983
Espumantes,Panamá,,,1983
Espumantes,Peru,,,1983
Espumantes,Portugal,231759.0,274033.0,1983
Espumantes,Reino Unido,,,1983
Espumantes,Romênia,,,1983
Espumantes,Suíça,,,1983
Espumantes,Tunísia,,,1983
Espumantes,Ucrânia,,,1983
Espumantes,Uruguai,,,1983
Espumantes,Não consta na tabela,,,1983
Espumantes,Não declarados,,,1983
Espumantes,Outros,1188.0,8588.0,1983
Uvas frescas,Argélia,,,1983
Uvas frescas,Argentina,1394060.0,864456.0,1983
Uvas frescas,Brasil,,,1983
Uvas frescas,Chile,1217488.0,922064.0,1983
Uvas frescas,Colômbia,53450.0,59690.0,1983
Uvas frescas,Egito,,,1983
Uvas frescas,Espanha,,,1983
Uvas frescas,Estados Unidos,9240.0,14910.0,1983
Uvas frescas,Grécia,,,1983
Uvas frescas,Itália,,,1983
Uvas frescas,México,,,1983
Uvas frescas,Peru,,,1983
Uvas frescas,Paraguai,,,1983
Uvas frescas,Portugal,,,1983
Uvas frescas,Panamá,,,1983
Uvas frescas,Reino Unido,,,1983
Uvas frescas,Uruguai,,,1983
Uvas frescas,Venezuela,,,1983
Uvas frescas,Não consta na tabela,,,1983
Uvas frescas,Outros,,,1983
Uvas passas,Afeganistão,,,1983
Uvas passas,África do Sul,,,1983
Uvas passas,"Alemanha, República Democrática",,,1983
Uvas passas,Arábia Saudita,,,1983
Uvas passas,Argentina,2238826.0,1476166.0,1983
Uvas passas,Austrália,,,1983
Uvas passas,Bélgica,,,1983
Uvas passas,Chile,1258680.0,1527431.0,1983
Uvas passas,China,,,1983
Uvas passas,China Continental,,,1983
Uvas passas,Cingapura,,,1983
Uvas passas,Costa Rica,,,1983
Uvas passas,Emirados,,,1983
Uvas passas,Egito,,,1983
Uvas passas,Espanha,,,1983
Uvas passas,Estados Unidos,329134.0,395315.0,1983
Uvas passas,França,,,1983
Uvas passas,Grécia,,,1983
Uvas passas,Guiana Britânica,,,1983
Uvas passas,Índia,,,1983
Uvas passas,Irã,,,1983
Uvas passas,Itália,,,1983
Uvas passas,Japão,,,1983
Uvas passas,México,1485417.0,1944974.0,1983
Uvas passas,Países Baixos,,,1983
Uvas passas,Paraguai,,,1983
Uvas passas,Peru,,,1983
Uvas passas,Portugal,,,1983
Uvas passas,Reino Unido,,,1983
Uvas passas,Suécia,,,1983
Uvas passas,Turquia,,,1983
Uvas passas,Uruguai,,,1983
Uvas passas,Uzbequistão,,,1983
Uvas passas,Venezuela,,,1983
Uvas passas,Não consta na tabela,,,1983
Uvas passas,Outros,,,1983
Suco de uva,Africa do Sul,,,1983
Suco de uva,Alemanha,,,1983
Suco de uva,Argentina,,,1983
Suco de uva,Austria,,,1983
Suco de uva,Canadá,,,1983
Suco de uva,"Coreia do Sul, República",,,1983
Suco de uva,"Coreia do Norte, República",,,1983
Suco de uva,Chile,,,1983
Suco de uva,China,,,1983
Suco de uva,Dinamarca,,,1983
Suco de uva,Espanha,,,1983
Suco de uva,Estados Unidos,,,1983
Suco de uva,França,,,1983
Suco de uva,Guiana,,,1983
Suco de uva,Israel,,,1983
Suco de uva,itália,,,1983
Suco de uva,Japão,,,1983
Suco de uva,Líbano,,,1983
Suco de uva,México,,,1983
Suco de uva,Países Baixos,,,1983
Suco de uva,Panamá,,,1983
Suco de uva,Peru,,,1983
Suco de uva,Portugal,,,1983
Suco de uva,Reino Unido,,,1983
Suco de uva,Taiwan,,,1983
Suco de uva,Turquia,,,1983
Suco de uva,Uruguai,,,1983
Suco de uva,Venezuela,,,1983
Suco de uva,Outros,,,1983
Vinhos de mesa,Africa do Sul,,,1984
Vinhos de mesa,Alemanha,586645.0,564129.0,1984
Vinhos de mesa,Argélia,,,1984
Vinhos de mesa,Arábia Saudita,,,1984
Vinhos de mesa,Argentina,42438.0,64603.0,1984
Vinhos de mesa,Armênia,,,1984
Vinhos de mesa,Austrália,,,1984
Vinhos de mesa,Áustria,,,1984
Vinhos de mesa,Bermudas,,,1984
Vinhos de mesa,Bélgica,,,1984
Vinhos de mesa,Bolívia,,,1984
Vinhos de mesa,Bósnia-Herzegovina,,,1984
Vinhos de mesa,Brasil,,,1984
Vinhos de mesa,Bulgária,,,1984
Vinhos de mesa,Canada,,,1984
Vinhos de mesa,Chile,490217.0,527176.0,1984
Vinhos de mesa,China,,,1984
Vinhos de mesa,"Coreia do Sul, República",,,1984
Vinhos de mesa,Croácia,,,1984
Vinhos de mesa,Cuba,,,1984
Vinhos de mesa,Emirados Árabes Unidos,,,1984
Vinhos de mesa,Eslovênia,,,1984
Vinhos de mesa,Eslováquia,,,1984
Vinhos de mesa,Espanha,7200.0,8421.0,1984
Vinhos de mesa,Estados Unidos,,,1984
Vinhos de mesa,França,117087.0,138156.0,1984
Vinhos de mesa,Geórgia,,,1984
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,1984
Vinhos de mesa,Grécia,,,1984
Vinhos de mesa,Hong Kong,,,1984
Vinhos de mesa,Hungria,,,1984
Vinhos de mesa,Indonésia,,,1984
Vinhos de mesa,Irlanda,,,1984
Vinhos de mesa,Israel,,,1984
Vinhos de mesa,Itália,132321.0,141201.0,1984
Vinhos de mesa,Japão,,,1984
Vinhos de mesa,Iugoslávia,,,1984
Vinhos de mesa,Líbano,,,1984
Vinhos de mesa,Luxemburgo,,,1984
Vinhos de mesa,Macedônia,,,1984
Vinhos de mesa,Marrocos,,,1984
Vinhos de mesa,México,,,1984
Vinhos de mesa,Moldávia,,,1984
Vinhos de mesa,Montenegro,,,1984
Vinhos de mesa,Noruega,,,1984
Vinhos de mesa,Nova Zelândia,,,1984
Vinhos de mesa,Países Baixos (Holanda),,,1984
Vinhos de mesa,Panamá,,,1984
Vinhos de mesa,Paraguai,,,1984
Vinhos de mesa,Peru,,,1984
Vinhos de mesa,Porto Rico,,,1984
Vinhos de mesa,Portugal,536706.0,531515.0,1984
Vinhos de mesa,Reino Unido,,,1984
Vinhos de mesa,Republica Dominicana,,,1984
Vinhos de mesa,Romênia,,,1984
Vinhos de mesa,Rússia,,,1984
Vinhos de mesa,San Marino,,,1984
Vinhos de mesa,Sérvia,,,1984
Vinhos de mesa,Síria,,,1984
Vinhos de mesa,Suazilândia,,,1984
Vinhos de mesa,Suíça,,,1984
Vinhos de mesa,"Tcheca, República",,,1984
Vinhos de mesa,Tunísia,,,1984
Vinhos de mesa,Turquia,,,1984
Vinhos de mesa,Ucrânia,,,1984
Vinhos de mesa,Uruguai,,,1984
Vinhos de mesa,Não consta na tabela,,,1984
Vinhos de mesa,Não declarados,,,1984
Vinhos de mesa,Outros,26490.0,34499.0,1984
Espumantes,Africa do Sul,,,1984
Espumantes,Alemanha,3360.0,3130.0,1984
Espumantes,Argentina,,,1984
Espumantes,Austrália,,,1984
Espumantes,Áustria,,,1984
Espumantes,Bermudas,,,1984
Espumantes,Bahamas,,,1984
Espumantes,Bélgica,,,1984
Espumantes,Brasil,,,1984
Espumantes,Bulgária,,,1984
Espumantes,Canada,,,1984
Espumantes,Chile,4200.0,5500.0,1984
Espumantes,Croácia,,,1984
Espumantes,Cuba,,,1984
Espumantes,Emirados Árabes Unidos,,,1984
Espumantes,Eslovênia,,,1984
Espumantes,Espanha,12824.0,13110.0,1984
Espumantes,Estados Unidos,,,1984
Espumantes,França,11308.0,37594.0,1984
Espumantes,Geórgia,,,1984
Espumantes,Granada,,,1984
Espumantes,Grécia,,,1984
Espumantes,Hong Kong,,,1984
Espumantes,Hungria,,,1984
Espumantes,Indonésia,,,1984
Espumantes,Irlanda,,,1984
Espumantes,Israel,720.0,1880.0,1984
Espumantes,Itália,2430.0,1917.0,1984
Espumantes,Japão,,,1984
Espumantes,Luxemburgo,,,1984
Espumantes,México,4158.0,6060.0,1984
Espumantes,Moldávia,,,1984
Espumantes,Nova Zelândia,,,1984
Espumantes,Países Baixos,,,1984
Espumantes,Panamá,,,1984
Espumantes,Peru,,,1984
Espumantes,Portugal,126855.0,136371.0,1984
Espumantes,Reino Unido,,,1984
Espumantes,Romênia,,,1984
Espumantes,Suíça,,,1984
Espumantes,Tunísia,,,1984
Espumantes,Ucrânia,,,1984
Espumantes,Uruguai,,,1984
Espumantes,Não consta na tabela,,,1984
Espumantes,Não declarados,,,1984
Espumantes,Outros,1080.0,7152.0,1984
Uvas frescas,Argélia,,,1984
Uvas frescas,Argentina,251900.0,146965.0,1984
Uvas frescas,Brasil,,,1984
Uvas frescas,Chile,880497.0,695522.0,1984
